Fish ID,Fish Species,Age (Weeks),Current Weight (kg),Feed Type,Feed Consumption (g/day),Water Temperature (°C),Dissolved Oxygen (mg/L),Water pH,Stocking Density (fish/m³),Market Price (₹/kg),Expected Harvest Week,Estimated Final Weight (kg)
713,Catfish,19,2.19,High Protein,39.01,28.0,7.46,7.79,22,291.7,42,4.49
713,Catfish,20,2.29,High Protein,34.79,26.08,5.96,8.0,5,385.72,30,3.29
713,Catfish,21,2.39,Medium Protein,39.96,23.43,5.54,6.66,27,389.63,33,3.59
713,Catfish,22,2.49,Low Protein,40.11,25.67,7.92,7.21,7,231.39,44,4.69
713,Catfish,23,2.59,High Protein,44.1,28.23,6.47,7.62,7,209.83,49,5.19
713,Catfish,24,2.69,Low Protein,46.32,25.12,5.25,7.48,24,324.09,31,3.39
713,Catfish,25,2.79,Low Protein,45.33,24.77,6.16,7.96,27,275.72,48,5.09
713,Catfish,26,2.89,Low Protein,44.03,22.12,6.97,7.45,28,240.24,51,5.39
713,Catfish,27,2.99,Low Protein,45.01,23.66,7.44,8.35,22,224.34,51,5.39
713,Catfish,28,3.09,High Protein,48.98,25.2,7.21,7.76,22,290.63,44,4.69
713,Catfish,29,3.19,Low Protein,43.13,21.14,4.6,7.42,14,359.32,41,4.39
713,Catfish,30,3.29,High Protein,44.43,27.12,6.23,8.36,19,241.26,41,4.39
713,Catfish,31,3.39,Low Protein,47.34,28.95,6.13,7.56,28,399.05,48,5.09
713,Catfish,32,3.49,Low Protein,52.37,27.9,4.38,8.07,19,245.07,48,5.09
713,Catfish,33,3.59,High Protein,46.56,24.86,4.98,7.61,14,299.85,51,5.39
713,Catfish,34,3.69,Medium Protein,50.34,20.08,4.1,8.49,16,337.12,51,5.39
713,Catfish,35,3.79,High Protein,51.09,24.56,6.48,7.01,15,244.16,51,5.39
713,Catfish,36,3.89,Low Protein,53.76,21.24,5.24,6.85,10,381.08,48,5.09
713,Catfish,37,3.99,High Protein,54.54,27.42,5.16,8.3,19,338.59,51,5.39
713,Catfish,38,4.09,Low Protein,58.04,21.27,4.12,7.62,28,336.25,49,5.19
713,Catfish,39,4.19,High Protein,58.16,21.23,6.59,7.65,7,229.76,46,4.89
713,Catfish,40,4.29,High Protein,61.93,25.13,5.48,7.8,26,228.12,45,4.79
713,Catfish,41,4.39,High Protein,55.71,22.41,7.67,8.35,26,241.89,51,5.39
713,Catfish,42,4.49,Medium Protein,59.22,22.41,7.37,8.23,12,300.09,40,4.49
713,Catfish,43,4.59,High Protein,59.9,29.6,4.63,7.92,25,378.12,51,5.39
713,Catfish,44,4.69,High Protein,58.03,22.94,6.44,8.35,20,258.19,40,4.69
713,Catfish,45,4.79,Medium Protein,59.55,29.19,6.39,7.01,15,321.65,41,4.79
713,Catfish,46,4.89,Medium Protein,62.27,22.33,5.36,6.67,24,394.35,41,4.89
713,Catfish,47,4.99,Low Protein,67.25,28.98,4.55,8.14,29,342.73,47,4.99
713,Catfish,48,5.09,Low Protein,62.4,22.03,5.7,8.39,8,389.02,46,5.09
713,Catfish,49,5.19,High Protein,64.55,21.75,6.09,8.42,23,383.67,49,5.19
713,Catfish,50,5.29,Low Protein,69.66,22.78,6.39,8.49,16,284.78,45,5.29
713,Catfish,51,5.39,High Protein,69.87,24.22,4.49,8.29,29,215.55,44,5.39
713,Catfish,52,5.49,Medium Protein,65.94,22.09,6.26,6.56,24,240.84,49,5.49
714,Salmon,1,0.38,Medium Protein,23.24,26.16,7.8,7.44,7,467.28,16,2.18
714,Salmon,2,0.5,High Protein,16.48,24.68,4.81,6.51,18,325.77,50,6.26
714,Salmon,3,0.62,Low Protein,16.81,25.39,6.06,8.46,18,331.64,13,1.82
714,Salmon,4,0.74,Low Protein,20.44,26.65,7.75,7.53,21,429.32,50,6.26
714,Salmon,5,0.86,Low Protein,18.86,24.62,7.51,7.76,27,457.01,46,5.78
714,Salmon,6,0.98,High Protein,20.11,20.94,5.45,8.3,27,454.53,49,6.14
714,Salmon,7,1.1,Low Protein,26.79,23.53,4.41,7.33,16,347.46,37,4.7
714,Salmon,8,1.22,Medium Protein,31.13,25.18,4.16,7.7,20,377.99,32,4.1
714,Salmon,9,1.34,Medium Protein,27.43,21.79,7.79,7.13,29,340.11,31,3.98
714,Salmon,10,1.46,Medium Protein,27.62,24.93,4.92,7.2,16,365.48,29,3.74
714,Salmon,11,1.58,Medium Protein,34.95,21.23,5.02,7.67,10,371.49,29,3.74
714,Salmon,12,1.7,Medium Protein,27.61,23.52,4.56,7.55,5,382.54,32,4.1
714,Salmon,13,1.82,Medium Protein,32.93,28.39,7.93,7.65,28,388.81,48,6.02
714,Salmon,14,1.94,Medium Protein,31.93,20.47,6.98,6.93,17,460.6,29,3.74
714,Salmon,15,2.06,Medium Protein,34.42,20.36,6.71,8.23,11,304.29,30,3.86
714,Salmon,16,2.18,Medium Protein,35.91,23.99,7.35,7.61,16,383.63,35,4.46
714,Salmon,17,2.3,High Protein,38.45,29.15,6.57,6.87,26,480.23,31,3.98
714,Salmon,18,2.42,High Protein,38.73,26.14,5.86,6.5,25,302.27,33,4.22
714,Salmon,19,2.54,Medium Protein,45.28,26.87,5.01,8.17,7,421.49,49,6.14
714,Salmon,20,2.66,Medium Protein,36.86,25.57,6.87,7.21,21,395.84,36,4.58
714,Salmon,21,2.78,Medium Protein,45.38,27.75,7.7,6.63,12,382.03,47,5.9
714,Salmon,22,2.9,Low Protein,39.51,24.08,4.43,7.28,15,433.47,51,6.38
714,Salmon,23,3.02,High Protein,44.51,27.49,4.01,8.28,24,341.77,38,4.82
714,Salmon,24,3.14,Medium Protein,43.42,29.34,5.08,8.13,6,315.2,33,4.22
714,Salmon,25,3.26,High Protein,52.05,23.45,4.92,7.13,27,359.34,35,4.46
714,Salmon,26,3.38,Medium Protein,51.02,24.11,4.67,6.87,14,366.59,50,6.26
714,Salmon,27,3.5,Low Protein,49.63,21.75,5.02,7.13,21,326.01,38,4.82
714,Salmon,28,3.62,Medium Protein,55.72,21.18,4.18,6.66,25,391.05,38,4.82
714,Salmon,29,3.74,High Protein,54.61,27.5,7.41,6.82,13,364.5,44,5.54
714,Salmon,30,3.86,High Protein,58.12,25.88,6.52,6.86,20,381.82,44,5.54
714,Salmon,31,3.98,High Protein,56.85,27.16,5.57,8.03,20,340.24,50,6.26
714,Salmon,32,4.1,High Protein,51.78,21.68,6.34,8.49,21,458.32,42,5.3
714,Salmon,33,4.22,Medium Protein,58.36,27.57,4.05,6.86,12,481.12,49,6.14
714,Salmon,34,4.34,Low Protein,63.2,23.14,4.07,7.31,6,385.52,41,5.18
714,Salmon,35,4.46,Low Protein,56.74,26.2,4.97,6.77,10,453.52,51,6.38
714,Salmon,36,4.58,Medium Protein,63.73,28.48,7.7,7.96,22,485.54,50,6.26
714,Salmon,37,4.7,Medium Protein,58.85,26.15,7.01,7.75,24,352.34,45,5.66
714,Salmon,38,4.82,High Protein,62.72,21.71,7.01,7.96,23,457.83,49,6.14
714,Salmon,39,4.94,Medium Protein,60.25,25.0,5.71,6.77,5,492.29,44,5.54
714,Salmon,40,5.06,Low Protein,64.01,22.53,7.55,7.61,7,373.92,47,5.9
714,Salmon,41,5.18,Medium Protein,69.56,25.53,5.56,7.04,25,346.63,51,6.38
714,Salmon,42,5.3,Medium Protein,63.45,20.79,6.88,8.47,7,389.98,45,5.66
714,Salmon,43,5.42,Low Protein,67.4,29.82,6.44,7.43,24,461.96,48,6.02
714,Salmon,44,5.54,Low Protein,71.7,26.2,6.66,7.75,10,423.12,44,5.54
714,Salmon,45,5.66,Medium Protein,76.09,23.82,5.4,6.71,29,373.34,51,6.38
714,Salmon,46,5.78,High Protein,70.25,23.45,5.65,7.49,17,412.14,51,6.38
714,Salmon,47,5.9,High Protein,70.73,25.81,5.04,7.29,22,408.55,42,5.9
714,Salmon,48,6.02,High Protein,72.24,26.72,5.84,7.73,29,318.99,46,6.02
714,Salmon,49,6.14,Low Protein,73.77,22.34,4.04,7.08,7,473.48,45,6.14
714,Salmon,50,6.26,Low Protein,78.98,25.51,7.59,7.97,26,344.71,49,6.26
714,Salmon,51,6.38,High Protein,83.79,28.57,7.94,7.79,14,396.24,48,6.38
714,Salmon,52,6.5,Medium Protein,80.24,28.1,4.76,8.29,6,390.11,44,6.5
715,Carp,1,0.31,Medium Protein,15.81,21.85,5.43,6.66,15,269.52,22,1.78
715,Carp,2,0.38,Medium Protein,21.27,23.83,4.64,7.82,13,318.95,12,1.08
715,Carp,3,0.45,Low Protein,16.08,27.91,5.75,6.67,11,333.58,38,2.9
715,Carp,4,0.52,Low Protein,15.5,23.09,5.82,8.09,20,294.69,27,2.13
715,Carp,5,0.59,High Protein,21.95,27.69,7.06,6.8,20,207.78,28,2.2
715,Carp,6,0.66,Medium Protein,18.7,27.09,6.1,7.28,10,321.55,29,2.27
715,Carp,7,0.73,Low Protein,21.29,21.83,5.84,6.66,5,284.59,35,2.69
715,Carp,8,0.8,Low Protein,20.31,26.97,6.05,6.52,6,354.67,33,2.55
715,Carp,9,0.87,High Protein,27.88,28.37,5.82,8.4,21,202.35,45,3.39
715,Carp,10,0.94,Medium Protein,22.78,29.07,4.16,6.91,28,327.69,39,2.97
715,Carp,11,1.01,Low Protein,24.59,22.45,6.12,6.66,16,324.16,46,3.46
715,Carp,12,1.08,Low Protein,23.15,29.97,7.42,6.68,9,385.37,28,2.2
715,Carp,13,1.15,Low Protein,22.35,24.9,7.94,8.04,15,241.54,44,3.32
715,Carp,14,1.22,Low Protein,27.33,22.52,6.31,7.72,19,370.61,44,3.32
715,Carp,15,1.29,Medium Protein,31.59,27.22,5.85,7.8,23,352.81,43,3.25
715,Carp,16,1.36,High Protein,27.12,27.13,5.6,8.17,13,341.09,29,2.27
715,Carp,17,1.43,Medium Protein,32.11,26.14,4.25,7.08,24,279.16,28,2.2
715,Carp,18,1.5,High Protein,25.33,21.45,4.63,8.42,8,353.12,44,3.32
715,Carp,19,1.57,Low Protein,28.06,20.32,6.84,6.51,27,356.6,36,2.76
715,Carp,20,1.64,Medium Protein,27.71,27.35,7.7,8.16,28,397.06,32,2.48
715,Carp,21,1.71,High Protein,31.13,23.49,4.48,7.87,14,320.12,48,3.6
715,Carp,22,1.78,High Protein,36.74,20.98,7.79,7.89,18,247.43,32,2.48
715,Carp,23,1.85,Low Protein,32.24,29.31,5.78,6.83,12,377.68,49,3.67
715,Carp,24,1.92,High Protein,35.23,29.26,5.21,7.47,25,381.58,33,2.55
715,Carp,25,1.99,High Protein,38.88,26.42,4.6,8.31,20,353.68,31,2.41
715,Carp,26,2.06,High Protein,34.2,22.43,7.09,8.37,9,300.66,41,3.11
715,Carp,27,2.13,Low Protein,34.96,29.85,5.21,7.51,19,233.84,44,3.32
715,Carp,28,2.2,Medium Protein,32.88,22.41,5.98,7.81,17,394.81,48,3.6
715,Carp,29,2.27,Low Protein,36.19,20.11,7.12,7.73,23,203.04,35,2.69
715,Carp,30,2.34,High Protein,40.86,29.0,7.44,8.01,8,399.48,51,3.81
715,Carp,31,2.41,High Protein,42.55,21.96,4.13,8.29,5,277.99,47,3.53
715,Carp,32,2.48,Medium Protein,42.03,26.3,4.79,7.8,12,226.67,50,3.74
715,Carp,33,2.55,High Protein,35.57,22.38,5.8,6.63,26,301.45,40,3.04
715,Carp,34,2.62,Medium Protein,37.37,24.47,4.18,6.96,20,275.28,50,3.74
715,Carp,35,2.69,High Protein,44.21,24.03,5.1,7.68,15,209.37,42,3.18
715,Carp,36,2.76,High Protein,47.02,23.75,5.37,8.15,27,339.4,45,3.39
715,Carp,37,2.83,Low Protein,45.25,23.18,4.49,8.45,26,253.58,47,3.53
715,Carp,38,2.9,Low Protein,41.26,20.15,7.91,7.13,26,387.94,50,3.74
715,Carp,39,2.97,Medium Protein,40.78,22.15,4.67,7.88,8,212.96,44,3.32
715,Carp,40,3.04,Low Protein,49.17,29.94,4.35,7.94,11,281.97,43,3.25
715,Carp,41,3.11,Medium Protein,42.09,20.08,4.5,7.25,24,399.76,44,3.32
715,Carp,42,3.18,Low Protein,43.31,20.72,6.25,7.19,7,369.14,42,3.18
715,Carp,43,3.25,Medium Protein,48.47,20.32,6.39,7.77,29,267.87,43,3.25
715,Carp,44,3.32,High Protein,45.1,25.14,6.03,7.28,14,218.31,42,3.32
715,Carp,45,3.39,Medium Protein,46.18,20.37,7.92,8.49,6,214.05,43,3.39
715,Carp,46,3.46,Low Protein,46.02,25.36,5.61,7.65,10,354.51,51,3.81
715,Carp,47,3.53,Medium Protein,54.74,23.26,5.26,7.03,18,256.83,41,3.53
715,Carp,48,3.6,Low Protein,47.25,28.78,5.99,7.33,9,231.24,50,3.74
715,Carp,49,3.67,High Protein,56.01,23.59,7.89,8.2,19,237.92,51,3.81
715,Carp,50,3.74,Low Protein,50.66,28.2,4.09,7.34,12,326.68,43,3.74
715,Carp,51,3.81,High Protein,56.32,27.05,4.06,6.92,24,265.68,51,3.81
715,Carp,52,3.88,High Protein,58.3,29.7,4.72,6.67,6,286.42,41,3.88
716,Tilapia,1,0.55,Low Protein,20.69,24.43,4.89,6.89,18,302.35,28,2.71
716,Tilapia,2,0.63,High Protein,24.0,29.55,4.32,7.95,11,292.24,48,4.31
716,Tilapia,3,0.71,Low Protein,19.76,26.47,4.12,6.94,15,246.32,27,2.63
716,Tilapia,4,0.79,Medium Protein,21.73,23.83,6.95,8.08,15,242.34,48,4.31
716,Tilapia,5,0.87,High Protein,24.23,24.9,7.36,6.65,8,384.88,48,4.31
716,Tilapia,6,0.95,Medium Protein,28.0,27.3,4.03,7.18,20,205.82,40,3.67
716,Tilapia,7,1.03,Medium Protein,26.51,28.85,4.57,6.74,9,393.01,15,1.67
716,Tilapia,8,1.11,Low Protein,21.32,24.06,4.07,6.6,15,289.5,33,3.11
716,Tilapia,9,1.19,Low Protein,24.95,29.43,5.63,7.62,12,305.85,23,2.31
716,Tilapia,10,1.27,High Protein,31.35,24.78,5.9,7.0,12,346.65,51,4.55
716,Tilapia,11,1.35,Low Protein,25.9,27.7,7.9,7.92,20,289.54,28,2.71
716,Tilapia,12,1.43,Medium Protein,27.98,29.08,7.01,8.25,10,397.31,39,3.59
716,Tilapia,13,1.51,Medium Protein,29.0,22.2,4.79,7.57,9,254.39,39,3.59
716,Tilapia,14,1.59,Medium Protein,27.44,22.01,6.92,7.37,18,278.91,22,2.23
716,Tilapia,15,1.67,High Protein,30.2,26.82,4.76,7.07,7,339.61,42,3.83
716,Tilapia,16,1.75,Low Protein,35.67,26.32,4.64,7.21,12,347.57,41,3.75
716,Tilapia,17,1.83,Medium Protein,36.79,28.28,7.34,7.12,16,212.4,23,2.31
716,Tilapia,18,1.91,High Protein,34.91,25.41,5.82,7.2,5,214.42,32,3.03
716,Tilapia,19,1.99,Low Protein,36.69,27.27,5.77,8.24,5,317.97,42,3.83
716,Tilapia,20,2.07,Low Protein,36.05,21.7,4.98,8.43,14,223.96,51,4.55
716,Tilapia,21,2.15,Medium Protein,31.94,25.45,6.2,8.17,13,356.74,48,4.31
716,Tilapia,22,2.23,High Protein,39.27,20.1,5.39,7.59,17,268.29,39,3.59
716,Tilapia,23,2.31,Medium Protein,43.07,26.82,6.33,8.17,23,319.59,46,4.15
716,Tilapia,24,2.39,Medium Protein,36.18,29.71,5.12,7.85,26,203.22,38,3.51
716,Tilapia,25,2.47,High Protein,44.52,21.75,4.3,7.65,13,288.64,39,3.59
716,Tilapia,26,2.55,Medium Protein,45.48,21.37,6.42,8.19,26,367.17,33,3.11
716,Tilapia,27,2.63,High Protein,37.72,24.74,6.78,8.07,21,234.42,47,4.23
716,Tilapia,28,2.71,High Protein,46.36,24.46,6.79,7.76,23,363.07,50,4.47
716,Tilapia,29,2.79,Medium Protein,44.66,24.43,5.28,7.72,5,208.84,44,3.99
716,Tilapia,30,2.87,Medium Protein,43.36,22.9,4.19,7.53,26,383.71,37,3.43
716,Tilapia,31,2.95,Low Protein,42.95,21.38,4.13,7.29,18,276.7,50,4.47
716,Tilapia,32,3.03,Low Protein,46.6,29.23,4.57,7.93,12,200.59,40,3.67
716,Tilapia,33,3.11,High Protein,49.53,23.49,6.62,6.97,5,251.26,48,4.31
716,Tilapia,34,3.19,High Protein,42.24,24.07,5.43,7.54,17,224.8,48,4.31
716,Tilapia,35,3.27,High Protein,48.05,24.21,7.02,6.92,19,354.12,43,3.91
716,Tilapia,36,3.35,Low Protein,50.0,21.28,5.97,8.11,17,292.32,48,4.31
716,Tilapia,37,3.43,Medium Protein,44.56,21.98,5.85,8.28,15,298.18,49,4.39
716,Tilapia,38,3.51,Medium Protein,53.99,20.13,7.16,7.52,29,397.61,42,3.83
716,Tilapia,39,3.59,Low Protein,55.42,24.97,6.05,7.3,23,253.59,50,4.47
716,Tilapia,40,3.67,Medium Protein,52.82,25.54,4.94,6.59,12,397.1,42,3.83
716,Tilapia,41,3.75,Medium Protein,48.67,22.14,5.65,7.13,7,291.87,42,3.83
716,Tilapia,42,3.83,Medium Protein,57.62,24.23,4.35,7.14,15,354.96,41,3.83
716,Tilapia,43,3.91,Low Protein,57.15,26.91,6.81,7.16,20,201.0,43,3.91
716,Tilapia,44,3.99,High Protein,50.19,22.59,6.44,7.33,22,269.8,41,3.99
716,Tilapia,45,4.07,Medium Protein,56.49,23.67,6.31,7.18,14,372.52,51,4.55
716,Tilapia,46,4.15,Medium Protein,52.65,27.04,5.95,6.85,18,283.86,43,4.15
716,Tilapia,47,4.23,High Protein,53.71,25.97,5.39,8.3,17,349.12,47,4.23
716,Tilapia,48,4.31,Medium Protein,55.03,25.06,4.74,7.75,13,397.01,51,4.55
716,Tilapia,49,4.39,Medium Protein,57.86,28.68,5.3,7.11,25,219.59,41,4.39
716,Tilapia,50,4.47,High Protein,63.46,20.7,6.85,8.2,25,271.48,40,4.47
716,Tilapia,51,4.55,Low Protein,55.81,25.26,6.27,6.97,18,374.02,45,4.55
716,Tilapia,52,4.63,Low Protein,63.19,27.0,7.42,6.77,15,234.96,51,4.63
717,Catfish,1,0.53,Medium Protein,24.95,22.76,7.18,6.7,18,338.44,44,4.83
717,Catfish,2,0.63,Medium Protein,22.71,22.88,5.6,7.65,12,250.53,24,2.83
717,Catfish,3,0.73,High Protein,25.46,24.99,4.83,6.61,23,353.01,29,3.33
717,Catfish,4,0.83,High Protein,27.32,23.41,4.08,7.83,26,208.71,49,5.33
717,Catfish,5,0.93,Medium Protein,26.45,24.24,6.67,7.4,13,371.83,26,3.03
717,Catfish,6,1.03,Medium Protein,26.9,26.91,4.49,7.57,25,372.11,24,2.83
717,Catfish,7,1.13,Low Protein,21.48,23.73,7.87,7.27,23,222.3,17,2.13
717,Catfish,8,1.23,Low Protein,27.49,20.27,6.8,7.53,7,322.41,46,5.03
717,Catfish,9,1.33,Low Protein,27.99,20.93,6.24,6.6,24,206.17,37,4.13
717,Catfish,10,1.43,Low Protein,29.53,25.06,4.01,7.19,20,360.56,20,2.43
717,Catfish,11,1.53,High Protein,29.62,29.35,5.64,8.02,14,353.29,39,4.33
717,Catfish,12,1.63,Low Protein,35.37,22.85,6.35,6.78,12,308.35,41,4.53
717,Catfish,13,1.73,Low Protein,36.19,20.24,6.93,6.51,11,209.58,31,3.53
717,Catfish,14,1.83,Medium Protein,29.56,28.14,5.96,6.94,12,321.95,22,2.63
717,Catfish,15,1.93,Low Protein,34.63,27.72,4.5,6.52,10,235.42,47,5.13
717,Catfish,16,2.03,Medium Protein,39.9,28.71,5.84,7.6,26,325.37,25,2.93
717,Catfish,17,2.13,Medium Protein,37.29,24.66,4.2,6.62,26,344.84,50,5.43
717,Catfish,18,2.23,Low Protein,40.32,20.76,5.05,7.18,25,370.84,25,2.93
717,Catfish,19,2.33,Low Protein,37.03,21.48,7.11,6.86,22,277.98,46,5.03
717,Catfish,20,2.43,Medium Protein,38.07,29.6,4.28,7.62,14,374.37,28,3.23
717,Catfish,21,2.53,High Protein,38.56,28.56,6.24,6.96,9,324.71,29,3.33
717,Catfish,22,2.63,Medium Protein,36.52,26.07,6.54,8.4,12,340.69,50,5.43
717,Catfish,23,2.73,High Protein,46.55,20.52,7.56,7.85,27,396.51,40,4.43
717,Catfish,24,2.83,High Protein,41.8,20.67,7.21,7.61,5,200.08,50,5.43
717,Catfish,25,2.93,Low Protein,42.97,21.83,6.57,7.97,13,328.15,30,3.43
717,Catfish,26,3.03,Low Protein,47.9,26.59,4.58,6.67,29,395.33,32,3.63
717,Catfish,27,3.13,Low Protein,46.57,29.73,5.81,7.4,5,341.38,42,4.63
717,Catfish,28,3.23,Low Protein,45.92,25.79,6.74,6.71,11,203.0,46,5.03
717,Catfish,29,3.33,Medium Protein,52.14,28.38,7.41,8.38,25,377.98,37,4.13
717,Catfish,30,3.43,High Protein,52.55,27.66,6.5,6.72,22,361.51,43,4.73
717,Catfish,31,3.53,Medium Protein,55.07,22.62,4.11,8.01,21,290.32,46,5.03
717,Catfish,32,3.63,High Protein,52.71,25.83,6.77,6.51,25,372.47,41,4.53
717,Catfish,33,3.73,Medium Protein,54.2,27.07,4.35,7.28,21,320.02,43,4.73
717,Catfish,34,3.83,High Protein,51.54,23.22,6.01,8.21,8,288.49,46,5.03
717,Catfish,35,3.93,Low Protein,50.3,26.11,4.18,7.51,27,330.58,43,4.73
717,Catfish,36,4.03,High Protein,51.36,21.29,7.25,8.37,14,397.89,49,5.33
717,Catfish,37,4.13,Low Protein,57.76,28.01,5.01,6.92,27,358.67,50,5.43
717,Catfish,38,4.23,High Protein,53.43,23.11,4.45,7.96,7,363.29,42,4.63
717,Catfish,39,4.33,Medium Protein,62.37,23.05,7.12,7.1,17,345.29,42,4.63
717,Catfish,40,4.43,High Protein,61.34,27.3,4.82,6.95,7,229.89,50,5.43
717,Catfish,41,4.53,Medium Protein,57.56,27.84,6.09,6.7,13,362.79,51,5.53
717,Catfish,42,4.63,Medium Protein,59.09,27.3,5.6,8.1,7,329.7,48,5.23
717,Catfish,43,4.73,Low Protein,64.4,23.33,4.91,7.94,12,355.78,48,5.23
717,Catfish,44,4.83,High Protein,66.54,29.2,4.95,6.94,19,251.71,48,5.23
717,Catfish,45,4.93,Medium Protein,67.69,25.95,5.18,7.25,22,387.56,40,4.93
717,Catfish,46,5.03,High Protein,66.31,23.59,5.81,8.21,27,333.69,48,5.23
717,Catfish,47,5.13,Low Protein,62.85,23.47,4.87,7.66,10,319.44,51,5.53
717,Catfish,48,5.23,Low Protein,70.48,20.79,4.6,7.89,13,318.29,50,5.43
717,Catfish,49,5.33,High Protein,71.22,21.67,5.42,7.47,16,233.98,40,5.33
717,Catfish,50,5.43,Medium Protein,72.65,26.54,7.62,8.16,26,391.0,42,5.43
717,Catfish,51,5.53,Medium Protein,66.88,23.15,5.99,7.74,25,267.19,49,5.53
717,Catfish,52,5.63,Medium Protein,73.14,22.58,4.57,7.09,29,331.08,47,5.63
718,Salmon,1,0.61,High Protein,25.7,20.05,4.29,6.63,11,382.42,20,2.89
718,Salmon,2,0.73,Medium Protein,19.86,28.44,6.69,8.08,9,325.23,19,2.77
718,Salmon,3,0.85,Medium Protein,25.67,22.72,5.29,6.95,7,398.6,48,6.25
718,Salmon,4,0.97,Medium Protein,22.29,23.07,6.77,7.68,9,458.97,33,4.45
718,Salmon,5,1.09,Low Protein,23.97,29.94,7.9,8.32,8,445.91,24,3.37
718,Salmon,6,1.21,Medium Protein,26.95,24.79,6.01,7.65,28,341.42,17,2.53
718,Salmon,7,1.33,High Protein,32.25,25.37,5.09,7.61,5,456.1,39,5.17
718,Salmon,8,1.45,High Protein,24.89,20.59,6.77,8.01,13,318.17,30,4.09
718,Salmon,9,1.57,Medium Protein,35.6,25.08,6.98,7.58,6,472.9,26,3.61
718,Salmon,10,1.69,High Protein,34.62,24.26,7.57,6.65,16,323.46,24,3.37
718,Salmon,11,1.81,High Protein,31.7,28.7,6.93,7.14,20,426.51,39,5.17
718,Salmon,12,1.93,Medium Protein,32.84,25.23,4.21,6.95,10,321.66,38,5.05
718,Salmon,13,2.05,Low Protein,35.33,28.69,6.85,8.15,24,475.89,19,2.77
718,Salmon,14,2.17,Medium Protein,40.45,27.55,4.94,7.63,24,453.89,31,4.21
718,Salmon,15,2.29,High Protein,33.08,20.13,4.69,7.75,17,367.12,44,5.77
718,Salmon,16,2.41,High Protein,39.58,29.73,4.64,8.08,15,478.77,40,5.29
718,Salmon,17,2.53,Medium Protein,35.86,20.73,4.03,7.14,20,317.17,49,6.37
718,Salmon,18,2.65,High Protein,37.66,20.35,4.59,8.24,15,390.79,49,6.37
718,Salmon,19,2.77,Low Protein,44.61,23.1,7.09,6.7,27,330.29,32,4.33
718,Salmon,20,2.89,Medium Protein,41.24,24.24,7.56,7.29,12,357.16,51,6.61
718,Salmon,21,3.01,High Protein,40.52,22.23,5.27,7.93,14,468.99,40,5.29
718,Salmon,22,3.13,Low Protein,42.94,24.97,5.7,7.6,24,461.51,43,5.65
718,Salmon,23,3.25,High Protein,44.59,29.68,4.18,7.43,26,428.91,36,4.81
718,Salmon,24,3.37,Low Protein,51.4,25.55,6.35,6.95,5,320.23,43,5.65
718,Salmon,25,3.49,High Protein,51.15,21.12,4.06,8.27,20,404.75,50,6.49
718,Salmon,26,3.61,Medium Protein,53.45,29.12,5.88,8.24,26,480.37,45,5.89
718,Salmon,27,3.73,High Protein,51.0,21.1,4.78,8.29,19,444.09,32,4.33
718,Salmon,28,3.85,Medium Protein,49.63,24.57,6.09,6.77,21,444.98,33,4.45
718,Salmon,29,3.97,Low Protein,57.75,24.62,7.92,6.58,10,358.23,50,6.49
718,Salmon,30,4.09,Low Protein,52.3,27.28,4.85,7.31,15,373.04,51,6.61
718,Salmon,31,4.21,High Protein,55.93,26.8,4.26,8.4,10,473.63,47,6.13
718,Salmon,32,4.33,Medium Protein,55.92,26.16,5.3,7.41,15,482.71,50,6.49
718,Salmon,33,4.45,Medium Protein,57.47,26.37,4.2,8.21,18,440.26,47,6.13
718,Salmon,34,4.57,Low Protein,61.72,27.6,4.65,7.16,23,355.51,41,5.41
718,Salmon,35,4.69,Low Protein,58.54,21.72,4.18,8.37,18,399.77,50,6.49
718,Salmon,36,4.81,High Protein,62.56,29.76,6.71,8.31,28,466.24,41,5.41
718,Salmon,37,4.93,Low Protein,65.69,25.46,5.56,7.41,11,470.61,45,5.89
718,Salmon,38,5.05,Low Protein,69.19,27.22,6.07,7.39,18,301.26,46,6.01
718,Salmon,39,5.17,Medium Protein,65.41,25.79,6.65,7.49,18,307.45,47,6.13
718,Salmon,40,5.29,Medium Protein,66.09,28.75,4.62,7.76,23,483.75,49,6.37
718,Salmon,41,5.41,Medium Protein,67.78,25.87,7.02,7.83,25,472.57,41,5.41
718,Salmon,42,5.53,Low Protein,70.31,20.96,5.66,8.31,6,355.63,45,5.89
718,Salmon,43,5.65,High Protein,69.63,28.74,6.55,7.21,28,366.83,48,6.25
718,Salmon,44,5.77,High Protein,70.2,21.02,7.68,6.64,5,406.48,51,6.61
718,Salmon,45,5.89,Low Protein,72.65,25.22,4.32,7.38,10,423.64,49,6.37
718,Salmon,46,6.01,High Protein,77.88,22.02,7.42,8.18,12,309.86,45,6.01
718,Salmon,47,6.13,Low Protein,73.83,21.21,6.32,7.91,20,301.65,44,6.13
718,Salmon,48,6.25,High Protein,80.95,21.22,5.63,7.98,18,363.93,42,6.25
718,Salmon,49,6.37,Low Protein,76.55,28.66,6.84,7.81,10,469.47,40,6.37
718,Salmon,50,6.49,Medium Protein,80.93,23.46,4.49,8.11,29,385.49,44,6.49
718,Salmon,51,6.61,High Protein,85.81,23.53,6.61,6.99,17,363.39,44,6.61
718,Salmon,52,6.73,Medium Protein,86.82,26.85,5.11,7.73,22,398.52,40,6.73
719,Catfish,1,0.25,Medium Protein,16.85,28.32,4.69,7.04,12,251.58,43,4.45
